"Player","Team","SC","MC","LC","Alley","Cutting","Driving","Dunk","Fadeaway","Hook","Jump","Layup","Pullup","Running","Stepback","Tip","Turnaround","FTp","REBp","ASTp","STLp","BLKp","TOp","HomeAway","ASD"
"Mirza Teletovic","Suns",0.12781954887218,0.325581395348837,0.423809523809524,0,1,0.727272727272727,0,0.333333333333333,1,0.418604651162791,0.666666666666667,0.538461538461538,0.636363636363636,0.4,0,0.545454545454545,0.768115942028985,0.165865384615385,0.0540865384615385,0.0132211538461538,0.0180288461538462,0.0432692307692308,0,8.119
"Mo Williams","Trail Blazers",0.102866779089376,0.407142857142857,0.320754716981132,0,0,0.684210526315789,0,0.333333333333333,0,0.378486055776892,0.65,0.432432432432432,0.380952380952381,0.4,0,1,0.833333333333333,0.0894632206759443,0.164015904572565,0.0288270377733598,0.00695825049701789,0.0775347912524851,0,8.044
"Monta Ellis","Mavericks",0.192565823438307,0.401590457256461,0.311538461538462,0,0,0.705069124423963,1,0.272727272727273,0.571428571428571,0.344430217669654,0.567073170731707,0.535947712418301,0.528301886792453,0.384615384615385,0.6,0,0.780346820809249,0.0874352331606218,0.142810880829016,0.0485751295336788,0.00939119170984456,0.0773963730569948,0,6.072
"Monta Ellis","Pacers",0.155504234026174,0.415540540540541,0.259887005649718,0,1,0.608333333333333,0,0.538461538461538,0.5,0.335680751173709,0.532258064516129,0.476190476190476,0.818181818181818,0.5,0,0.857142857142857,0.760233918128655,0.0965406275140788,0.133950120675784,0.0442477876106195,0.00764279967819791,0.0768302493966211,0,6.072
"Montrezl Harrell","Clippers",0.255192878338279,0.461538461538462,0,0.9,1,0.673076923076923,0.962962962962963,0.25,0.578947368421053,0.526315789473684,0.649122807017544,0.25,0.846153846153846,1,0.666666666666667,0.4,0.581632653061224,0.22824302134647,0.0443349753694581,0.0262725779967159,0.0394088669950739,0.0394088669950739,0,0.981
"Montrezl Harrell","Rockets",0.227401129943503,0.380952380952381,0,0.777777777777778,1,0.807692307692308,0.914285714285714,0,0.625,0.392156862745098,0.857142857142857,0.5,0.964285714285714,0,1,0.8,0.538461538461538,0.20997375328084,0.041994750656168,0.0170603674540682,0.0288713910761155,0.0498687664041995,0,0.981
"Myles Turner","Pacers",0.147058823529412,0.462724935732648,0.313432835820896,0.8,0.96,0.615384615384615,0.952380952380952,0.375,0.333333333333333,0.42397137745975,0.704347826086957,0.529411764705882,0.853658536585366,0.636363636363636,1,0.596491228070175,0.782312925170068,0.216769580760481,0.0386740331491713,0.0230744231394215,0.0659733506662333,0.0471238219044524,0,4.029
"Nate Wolters","Bucks",0.187951807228916,0.425925925925926,0.258064516129032,0,0,0.645161290322581,0,0,0,0.439252336448598,0.705882352941177,0.333333333333333,0.538461538461538,0,0,0,0.653061224489796,0.100689655172414,0.124137931034483,0.0275862068965517,0.0096551724137931,0.0455172413793103,0,3.932
"Nemanja Bjelica","Timberwolves",0.117879746835443,0.352941176470588,0.367768595041322,1,1,0.585106382978723,1,1,0.6,0.362126245847176,0.765957446808511,0.461538461538462,0.75,0.6,0,0.25,0.731707317073171,0.196850393700787,0.0677165354330709,0.0330708661417323,0.015748031496063,0.0425196850393701,0,4.624
"Nene","Rockets",0,0,0,0.666666666666667,0.967741935483871,0.738095238095238,0.931034482758621,0,0.571428571428571,0.5,0.666666666666667,0,0.787234042553192,0.125,0,0.733333333333333,0.609271523178808,0.234664070107108,0.0525803310613437,0.0418695228821811,0.0253164556962025,0.0730282375851996,0,2.172
"Nene","Wizards",0,0,0,0.5,1,0.75,0.928571428571429,0.636363636363636,0.348837209302326,0.440203562340967,0.672131147540984,0,0.8,0.625,0.375,0.666666666666667,0.542586750788643,0.203718674211803,0.0828617623282134,0.0412287793047696,0.0198059822150364,0.074373484236055,0,2.172
"Nerlens Noel","76ers",0.161429186396901,0.278481012658228,0.5,0.810526315789474,0.8,0.666666666666667,0.940594059405941,0,0.396825396825397,0.289752650176678,0.581967213114754,0,0.733333333333333,0.333333333333333,0.454545454545455,0.56,0.609848484848485,0.267470881863561,0.0515806988352745,0.0540765391014975,0.0532445923460899,0.0669717138103161,0,1.398
"Nick Calathes","Grizzlies",0.143958868894602,0.385714285714286,0.317460317460317,1,0,0.705882352941177,0,0,0.5,0.378531073446328,0.666666666666667,0.307692307692308,0.620689655172414,0.5,0.5,0,0.524590163934426,0.12784588441331,0.190893169877408,0.0665499124343257,0.00525394045534151,0.084938704028021,0,3.471
"Nick Collison","Thunder",0.112011790714812,0.383561643835616,0.32,1,1,0.777777777777778,1,0,0.526315789473684,0.406451612903226,0.75,0.2,0.857142857142857,0,0.666666666666667,1,0.654545454545455,0.212788823213326,0.077377753895755,0.0236432025792585,0.0204191295002687,0.0494357872111768,0,1.539
"Nick Young","Lakers",0.121191604603927,0.404129793510324,0.379251700680272,1,1,0.676923076923077,1,0.58695652173913,1,0.371721778791334,0.6,0.518181818181818,0.730769230769231,0.457142857142857,1,0.5,0.861198738170347,0.0934513274336283,0.0414159292035398,0.0269026548672566,0.00707964601769911,0.0371681415929204,0,8.804
"Nick Young","Warriors",0.0487106017191977,0.444444444444444,0.375,0,0,0.857142857142857,0,0,0,0.341935483870968,0.6,0.444444444444444,0.8,0.5,0,1,0.761904761904762,0.0850202429149798,0.0175438596491228,0.0229419703103914,0.00539811066126856,0.0242914979757085,0,8.804
"Nicolas Batum","Hornets",0.0994764397905759,0.40506329113924,0.31610337972167,1,1,0.702702702702703,1,0.539473684210526,0.5,0.316970546984572,0.692307692307692,0.504132231404959,0.709677419354839,0.395833333333333,1,0.538461538461538,0.863970588235294,0.169551188031681,0.161924317981813,0.0308008213552361,0.0105602816075095,0.0733352889410384,0,6.982
"Nicolas Batum","Trail Blazers",0.0989159891598916,0.415300546448087,0.349295774647887,1,0,0.878048780487805,0.882352941176471,0.526315789473684,0,0.342007434944238,0.666666666666667,0.517241379310345,0.588235294117647,0.636363636363636,0.444444444444444,0.5,0.811594202898551,0.187171052631579,0.130592105263158,0.0269736842105263,0.0151315789473684,0.0615131578947368,0,6.982
"Nik Stauskas","76ers",0.117003367003367,0.318840579710145,0.350574712643678,0,0.875,0.659340659340659,0.857142857142857,0.375,0,0.323529411764706,0.564102564102564,0.543478260869565,0.769230769230769,0.3125,1,0,0.801470588235294,0.103863522328149,0.0802809834420472,0.0265930757651781,0.0125439036628199,0.0637230306071249,0,6.256
"Nik Stauskas","Kings",0.125874125874126,0.46875,0.4,0,0,0.923076923076923,1,1,0,0.425742574257426,0.722222222222222,0.4,0.333333333333333,0.5,0,0,0.852941176470588,0.079447322970639,0.075993091537133,0.0241796200345423,0.0155440414507772,0.0379965457685665,0,6.256
"Nikola Jokic","Nuggets",0.176136363636364,0.538860103626943,0.372294372294372,1,0.888888888888889,0.682539682539683,0.857142857142857,0.5,0.591549295774648,0.496563573883162,0.758793969849246,0.272727272727273,0.9,0.714285714285714,0,0.59047619047619,0.825342465753425,0.323924731182796,0.140456989247312,0.0346102150537634,0.0255376344086022,0.0762768817204301,0,3.303
"Nikola Mirotic","Bulls",0.116693037974684,0.363128491620112,0.362121212121212,0.714285714285714,1,0.712328767123288,0.75,0.4,0.388888888888889,0.373893805309735,0.72,0.256410256410256,0.851063829787234,0.36,1,0.366666666666667,0.802898550724638,0.227540756156781,0.0541103017689906,0.0308706208810267,0.0253208463406174,0.0568851890391953,0,6.15
"Nikola Pekovic","Timberwolves",0.228044280442804,0.37037037037037,0,0,0,0.727272727272727,0.923076923076923,0.666666666666667,0.493506493506494,0.46551724137931,0.717703349282297,0,0.833333333333333,0,0.466666666666667,0.560606060606061,0.753846153846154,0.276014760147601,0.0346863468634686,0.0214022140221402,0.00885608856088561,0.0516605166051661,0,1.129
"Nikola Vucevic","Magic",0.180880330123796,0.448398576512456,0.338028169014085,0.666666666666667,1,0.671532846715328,0.924528301886792,0.681818181818182,0.531914893617021,0.429744525547445,0.749077490774908,0.615384615384615,0.811320754716981,0.75,0.5375,0.565340909090909,0.751445086705202,0.327283849918434,0.0854404567699837,0.0269168026101142,0.0281402936378467,0.0605628058727569,0,3.944
"Noah Vonleh","Trail Blazers",0.125628140703518,0.321428571428571,0.222222222222222,1,1,0.545454545454545,0.958333333333333,0,0.411764705882353,0.371681415929204,0.638297872340426,0.5,0.75,1,1,0.714285714285714,0.654867256637168,0.285248041775457,0.0267624020887728,0.0176240208877285,0.0169712793733681,0.0424281984334204,0,2.197
"Norman Powell","Raptors",0.179919678714859,0.402439024390244,0.299065420560748,0,1,0.735099337748344,0.857142857142857,0.5,0,0.320634920634921,0.611111111111111,0.567567567567568,0.615384615384615,0.466666666666667,0,0,0.77037037037037,0.119010819165379,0.0659453889747553,0.0376094796496651,0.0118495620814013,0.0525502318392581,0,4.622
"Norris Cole","Heat",0.158514492753623,0.420289855072464,0.384615384615385,0,0,0.755555555555556,1,1,0.333333333333333,0.393939393939394,0.557142857142857,0.648148148148148,0.526315789473684,0.375,0,0,0.710144927536232,0.0831946755407654,0.136439267886855,0.0371602884082085,0.00388241819190238,0.0549084858569052,0,5.243
"Norris Cole","Pelicans",0.13961038961039,0.49438202247191,0.307692307692308,0,0,0.482758620689655,0,0.5,0,0.362068965517241,0.4,0.583333333333333,0.882352941176471,0.666666666666667,0,0,0.954545454545455,0.131178707224335,0.136882129277567,0.0285171102661597,0.00380228136882129,0.0703422053231939,0,5.243
"O.G. Anunoby","Raptors",0.155440414507772,0.272727272727273,0.434343434343434,1,1,0.56,0.875,0,0,0.431034482758621,1,0,0.833333333333333,0.75,0,0,0.617647058823529,0.100591715976331,0.0307692307692308,0.0307692307692308,0.00710059171597633,0.0284023668639053,0,5.476
"O.J. Mayo","Bucks",0.137410643367752,0.427884615384615,0.324675324675325,0,0,0.763636363636364,1,0.666666666666667,0.333333333333333,0.34991423670669,0.694444444444444,0.571428571428571,0.638888888888889,0.555555555555556,0,0.444444444444444,0.79746835443038,0.110054347826087,0.105978260869565,0.0348731884057971,0.0126811594202899,0.0652173913043478,0,6.774
"Omer Asik","Pelicans",0.205544933078394,0,0,0.5,1,0.769230769230769,0.823529411764706,0,0.8,0.695652173913043,0.964912280701754,0,0.375,0,0.428571428571429,0,0.551136363636364,0.365269461077844,0.0315732172019597,0.0141535111594992,0.0125204137180185,0.0473598258029396,0,0.239
"Omer Asik","Rockets",0.133699633699634,0.6,0,0,0,0.714285714285714,0.954545454545455,0,0.5,0.35,0.666666666666667,0,0,0,1,0,0.660377358490566,0.381756756756757,0.027027027027027,0.0168918918918919,0.0371621621621622,0.0591216216216216,0,0.239
"Omri Casspi","Kings",0.166666666666667,0.4,0.403061224489796,1,1,0.697674418604651,0.9375,1,0.714285714285714,0.415094339622642,0.660550458715596,0.5,0.644067796610169,0.333333333333333,0.25,0,0.681818181818182,0.205246913580247,0.0606995884773663,0.0257201646090535,0.00771604938271605,0.0570987654320988,0,3.429
"Omri Casspi","Rockets",0.149450549450549,0.473684210526316,0.3375,0,0,0.666666666666667,1,0,0,0.371212121212121,0.739130434782609,0.666666666666667,0.75,0.666666666666667,1,0.666666666666667,0.766666666666667,0.180817610062893,0.0707547169811321,0.0330188679245283,0.0110062893081761,0.0487421383647799,0,3.429
"Otto Porter Jr.","Wizards",0.145020825444907,0.474387527839644,0.41044776119403,0.777777777777778,1,0.594059405940594,0.916666666666667,0.409090909090909,0.333333333333333,0.409416581371546,0.731884057971015,0.625,0.772357723577236,0.476190476190476,0.615384615384615,0.653846153846154,0.746835443037975,0.184158415841584,0.0495049504950495,0.0435643564356436,0.0130693069306931,0.0259405940594059,0,6.132
"P.J. Tucker","Rockets",0.0506329113924051,0.6,0.353741496598639,0,0.5,0.571428571428571,0,0,0.777777777777778,0.360655737704918,0.727272727272727,0.4,0.6,1,0,0,0.711111111111111,0.200889547813195,0.0326167531504818,0.0318754633061527,0.0140845070422535,0.0348406226834692,0,3.314
"P.J. Tucker","Suns",0.132557098074339,0.414634146341463,0.340314136125654,1,1,0.691176470588235,0.888888888888889,0.4,0.612903225806452,0.368888888888889,0.659090909090909,0.576923076923077,0.65,0.333333333333333,0.6,0.6875,0.781512605042017,0.211310344827586,0.0587586206896552,0.0446896551724138,0.0102068965517241,0.0449655172413793,0,3.314
"Pablo Prigioni","Knicks",0.0491803278688525,0.368421052631579,0.392405063291139,0,0,1,0,1,0,0.378947368421053,0.692307692307692,0.666666666666667,0.166666666666667,0.666666666666667,0,0,0.9,0.107505070993915,0.178498985801217,0.0466531440162272,0.00304259634888438,0.0456389452332657,0,6.046
"Pascal Siakam","Raptors",0.176007866273353,0.428571428571429,0.238095238095238,0.733333333333333,1,0.761904761904762,1,0,0.466666666666667,0.312977099236641,0.681159420289855,0,0.783783783783784,0,0.5,0.608695652173913,0.645161290322581,0.21600566572238,0.0651558073654391,0.0389518413597734,0.0339943342776204,0.03328611898017,0,2.388
"Pat Connaughton","Trail Blazers",0.124113475177305,0.2,0.385245901639344,0.8,1,0.742857142857143,1,0,0,0.357142857142857,0.8,0.375,0.875,0.571428571428571,0,1,0.9,0.122661122661123,0.0727650727650728,0.0145530145530146,0.0135135135135135,0.0311850311850312,0,5.385
"Patrick Beverley","Rockets",0.142226148409894,0.35,0.346379647749511,0,0,0.65891472868217,0,0.444444444444444,0.363636363636364,0.37696335078534,0.634782608695652,0.576923076923077,0.636363636363636,0.352941176470588,0.714285714285714,1,0.792349726775956,0.142041399000714,0.105400904116108,0.0413990007137759,0.0116583392814656,0.0416369260052344,0,5.373
"Patrick McCaw","Warriors",0.148214285714286,0.296296296296296,0.333333333333333,1,1,0.625,1,0,1,0.353846153846154,0.72,0.4,0.88,0,1,0,0.735294117647059,0.102516309412861,0.0810810810810811,0.0419384902143523,0.0102516309412861,0.0298229263746505,0,4.512
"Patrick Patterson","Raptors",0.110226576852419,0.448275862068966,0.376657824933687,1,1,0.642857142857143,0.7,0.5,0.6,0.409490333919156,0.607142857142857,0.538461538461538,0.6,0.666666666666667,0.7,0.615384615384615,0.761194029850746,0.179737721779378,0.0583697608639753,0.0282849061455387,0.0190280277706351,0.0318848032913345,0,5.146
"Patrick Patterson","Thunder",0.0583333333333333,0.368421052631579,0.455696202531646,0,0,0.5,0,0,0.333333333333333,0.403846153846154,0.571428571428571,0.666666666666667,0.8,0,0,0.571428571428571,0.838709677419355,0.135057471264368,0.0459770114942529,0.0431034482758621,0.021551724137931,0.0301724137931034,0,5.146
"Patty Mills","Spurs",0.109691629955947,0.444444444444444,0.413400758533502,0.5,0,0.663716814159292,0,0.4375,0,0.385388127853881,0.772727272727273,0.561752988047809,0.67948717948718,0.485714285714286,0,0,0.832618025751073,0.0855410866636731,0.117198024247867,0.0388414907947912,0.00314324202963628,0.0525370453524921,0,8.179
"Pau Gasol","Bulls",0.168888888888889,0.437346437346437,0.365853658536585,1,1,0.607142857142857,0.96875,0.5,0.583333333333333,0.46415770609319,0.699386503067485,0.25,0.705882352941177,0.285714285714286,0.681818181818182,0.594594594594595,0.792079207920792,0.325329202168861,0.097986057319907,0.0147172734314485,0.052285050348567,0.0670023237800155,0,3.25
"Pau Gasol","Lakers",0.211345939933259,0.389705882352941,0.2,0,0,0.842105263157895,1,0.5,0.456521739130435,0.424083769633508,0.770833333333333,0.4,0.6,1,0.375,0.53125,0.741935483870968,0.303157894736842,0.1,0.0168421052631579,0.0463157894736842,0.0673684210526316,0,3.25
"Pau Gasol","Spurs",0.128070175438597,0.473988439306358,0.41,1,1,0.494505494505495,1,0.533333333333333,0.542857142857143,0.434650455927052,0.746987951807229,0.25,0.826086956521739,0,1,0.473684210526316,0.731707317073171,0.328774329300368,0.109416096791163,0.0105207785376118,0.0389268805891636,0.0573382430299842,0,3.25
"Paul George","Pacers",0.134472934472934,0.420308483290488,0.399764150943396,0.857142857142857,1,0.684491978609626,0.962962962962963,0.548780487804878,0,0.381367292225201,0.697986577181208,0.584158415841584,0.671232876712329,0.51685393258427,0.666666666666667,0.695652173913043,0.855889724310777,0.182541301244136,0.09993881297165,0.0483377523964919,0.009993881297165,0.0864776667346523,0,7.065
"Paul George","Thunder",0.142999006951341,0.397727272727273,0.424657534246575,1,1,0.670103092783505,1,0.3,0,0.391304347826087,0.72972972972973,0.392857142857143,0.923076923076923,0.511627906976744,1,0.75,0.825,0.1566424322538,0.0879048248512888,0.062128222075347,0.00859220092531395,0.077990746860542,0,7.065
"Paul Millsap","Hawks",0.169092027054724,0.4,0.320093457943925,0.777777777777778,0.875,0.695876288659794,0.914285714285714,0.461538461538462,0.555555555555556,0.38840830449827,0.678899082568807,0.551724137931034,0.786885245901639,0.482142857142857,0.615384615384615,0.542857142857143,0.759815242494226,0.248233544068427,0.0911119375232428,0.0511342506507996,0.0371885459278542,0.0734473782075121,0,3.433
"Paul Millsap","Nuggets",0.154320987654321,0.514285714285714,0.408163265306122,1,1,0.682926829268293,0.666666666666667,0.333333333333333,1,0.376470588235294,0.684210526315789,0.583333333333333,0.5,0.545454545454545,0,0.6,0.704545454545455,0.208609271523179,0.0794701986754967,0.0380794701986755,0.0281456953642384,0.0480132450331126,0,3.433
"Paul Pierce","Clippers",0.0628930817610063,0.467741935483871,0.363636363636364,0,0,0.764705882352941,0,0.625,0,0.345744680851064,1,0.625,1,0.615384615384615,0,0.666666666666667,0.73469387755102,0.143348623853211,0.0424311926605505,0.0275229357798165,0.0114678899082569,0.0470183486238532,0,6.26
"Paul Pierce","Nets",0.136305732484076,0.414634146341463,0.348101265822785,0,0,0.8,1,0.6,1,0.353846153846154,0.767441860465116,0.45,0.571428571428571,0.428571428571429,0,0.571428571428571,0.816326530612245,0.153181461115475,0.0785545954438335,0.0392772977219167,0.0102120974076984,0.0644147682639434,0,6.26
"Paul Pierce","Wizards",0.114832535885167,0.473684210526316,0.45859872611465,0,0,0.724137931034483,0,0.428571428571429,0,0.46530612244898,0.641025641025641,0.625,0.166666666666667,0.272727272727273,0.6,1,0.771186440677966,0.148451730418944,0.0746812386156648,0.0182149362477231,0.0109289617486339,0.0437158469945355,0,6.26
